HG00096,HG00103,HG00106,HG00111,HG00116,HG00126,HG00132,HG00149,HG00150,HG00176,seqnames,start,end,width,strand,startID,endID,intron_motif,startID,endID,maxCount,quantileValueN,passedExpression,passed,maxDJaccard,passedVariability,b_jaccard,rho_jaccard
0,0,0,0,0,1,0,0,0,0,chr21,34635519,34635519,1,-,500,1172,AT-AA,500,1172,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113
1,0,0,0,0,0,1,1,0,0,chr21,34637970,37083946,2445977,-,501,1173,GC-AG,501,1173,1,1,FALSE,FALSE,0,FALSE,0.719368581839512,0.500000000003339
1,0,0,4,5,2,2,4,0,2,chr21,34638208,34638367,160,-,502,1174,GT-AG,502,1174,5,4.55,FALSE,FALSE,0,FALSE,2.28904323521016,0.984079609199775
4,11,36,41,42,10,32,11,40,12,chr21,35284704,35286753,2050,-,503,1175,GT-AG,503,1175,42,41.55,TRUE,FALSE,0,FALSE,5.2259050088715,0.964913416735635
0,0,1,1,2,0,1,1,0,0,chr21,35286805,35287955,1151,-,504,1176,GT-AG,504,1176,2,66.55,FALSE,FALSE,0.0558356933946557,TRUE,-4.40627306643514,0.000140765477483048
7,20,65,51,62,14,52,13,66,22,chr21,35286805,35288031,1227,-,504,1177,GT-AG,504,1177,66,100.65,TRUE,TRUE,0.371286779602569,TRUE,0.505327273982351,0.129883599769167
0,0,0,0,0,0,0,0,1,0,chr21,35286805,35288035,1231,-,504,1178,GC-AG,504,1178,1,66.55,FALSE,FALSE,0.0134328358208955,FALSE,-5.44448211941955,0.000563273989341407
0,0,0,0,0,0,0,0,1,0,chr21,35339316,35339428,113,-,505,1179,GT-AG,505,1179,1,1,FALSE,FALSE,0.5,TRUE,2.08721928629529e-16,0.500000016668571
0,0,0,0,1,0,0,0,0,0,chr21,35339316,35340533,1218,-,505,1180,GT-AG,505,1180,1,4.1,FALSE,FALSE,0.875,TRUE,-1.7604021093328,0.973314282277085
1,5,3,0,0,1,2,0,0,1,chr21,35339653,35340533,881,-,506,1180,GT-AG,506,1180,5,4.1,FALSE,FALSE,0.857142857142857,TRUE,1.52061258205296,0.976537702464693
0,0,1,0,0,0,0,0,0,0,chr21,35340637,35349314,8678,-,507,1181,GT-AG,507,1181,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874
0,0,0,0,0,0,0,0,0,1,chr21,35477975,35477975,1,-,508,1182,AT-AA,508,1182,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.49999991007907
0,1,0,0,0,0,0,0,0,0,chr21,35478083,35478083,1,-,509,1183,AT-AA,509,1183,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999965255526
0,0,3,2,1,0,1,0,0,1,chr21,37416255,37417879,1625,-,510,1184,GT-AG,510,1184,3,2.55,FALSE,FALSE,0,FALSE,1.36721954606037,0.985717021664417
1,0,1,0,0,0,0,0,1,2,chr21,37834075,37882660,48586,-,511,1185,GT-AG,511,1185,2,9.2,FALSE,FALSE,0.311623376623377,TRUE,-2.51011338174743,0.00124023338677372
1,0,0,0,0,0,0,0,0,0,chr21,37834075,37914862,80788,-,511,1186,GT-AG,511,1186,1,33.3,FALSE,FALSE,0.0391304347826087,FALSE,-4.9210329407334,0.00153871781926962
0,0,1,1,0,0,1,0,0,0,chr21,37874727,37882660,7934,-,512,1185,GT-AG,512,1185,1,8.75,FALSE,FALSE,0.874242424242424,TRUE,-2.63461360414087,0.00164004072554962
0,0,0,0,0,0,0,0,1,0,chr21,37876611,37882660,6050,-,513,1185,GT-AG,513,1185,1,8.75,FALSE,FALSE,0.225,TRUE,-3.35336949135047,0.0424530515398086
5,2,9,5,2,4,0,3,2,3,chr21,37881680,37882660,981,-,514,1185,GT-AG,514,1185,9,8.75,FALSE,FALSE,0.758484848484849,TRUE,1.5762371429245,0.00887114020245758
8,6,6,4,6,5,2,4,9,6,chr21,37882799,37914862,32064,-,515,1186,GT-AG,515,1186,9,32.3,FALSE,FALSE,0.174780290703212,TRUE,-0.766816084307593,0.000671645638588021
0,0,0,0,0,0,0,0,1,0,chr21,37898826,37914638,15813,-,516,1187,GT-AG,516,1187,1,25.85,FALSE,FALSE,0.0409090909090909,FALSE,-4.50358808615103,0.00139889973412189
12,6,27,6,6,7,11,11,20,9,chr21,37898826,37914862,16037,-,516,1186,GT-AG,516,1186,27,34.3,TRUE,TRUE,0.219083324775924,TRUE,0.216713829571501,0.0139600342239259
9,5,5,16,2,10,11,11,6,3,chr21,38126719,38128842,2124,-,517,1188,GT-AG,517,1188,16,13.75,FALSE,FALSE,0,FALSE,4.20794795627978,0.977910499381748
0,0,0,1,0,0,0,0,0,0,chr21,38128997,38132027,3031,-,518,1189,GT-AG,518,1189,1,17.65,FALSE,FALSE,0.128571428571429,TRUE,-4.35697576214595,0.0422348959819844
4,8,7,5,6,16,19,15,15,12,chr21,38129057,38132027,2971,-,519,1189,GT-AG,519,1189,19,17.65,FALSE,FALSE,0.236950549450549,TRUE,3.77371156242532,0.0493734025555531
0,0,1,1,0,0,0,0,0,1,chr21,38129282,38132027,2746,-,520,1189,GT-AG,520,1189,1,17.65,FALSE,FALSE,0.108379120879121,TRUE,-3.85627910206273,0.00123574790062333
13,0,12,7,12,9,17,17,6,6,chr21,38132143,38137312,5170,-,521,1190,GT-AG,521,1190,17,17,FALSE,FALSE,0.118437118437118,TRUE,3.6949602093708,0.00343143870831537
0,0,0,0,0,0,0,0,0,1,chr21,38132143,38139518,7376,-,521,1191,GT-AG,521,1191,1,26.1,FALSE,FALSE,0.06,TRUE,-4.74641605065516,0.00942409813365551
0,0,1,0,0,0,0,0,0,0,chr21,38132143,38302550,170408,-,521,1192,GT-AG,521,1192,1,36.65,FALSE,FALSE,0.0333333333333333,FALSE,-5.12540008109788,0.00162082058626177
0,0,0,0,0,0,0,0,1,0,chr21,38137394,38139518,2125,-,522,1191,GT-AG,522,1191,1,9.55,FALSE,FALSE,0.1,TRUE,-3.94221706891051,0.0033166034459138
7,2,9,7,6,4,10,8,8,8,chr21,38137474,38139518,2045,-,523,1191,GT-AG,523,1191,10,9.55,FALSE,FALSE,0.0888888888888889,TRUE,3.69078650644623,0.00138335907033245
2,1,5,4,7,11,11,9,4,9,chr21,38139587,38269159,129573,-,524,1193,GT-AG,524,1193,11,11,FALSE,FALSE,0.29,TRUE,3.47090562237577,0.00260016573306252
0,0,0,0,0,0,0,1,0,0,chr21,38146718,38269159,122442,-,525,1193,GT-AG,525,1193,1,11,FALSE,FALSE,0.09,TRUE,-3.74964162633178,0.00307233553129665
1,0,0,0,0,0,0,0,0,0,chr21,38266936,38269159,2224,-,526,1193,GT-AG,526,1193,1,11,FALSE,FALSE,0.3,TRUE,-3.72112125068805,0.146671660843291
0,0,0,0,0,0,0,2,0,0,chr21,38269432,38272891,3460,-,527,1194,GT-AG,527,1194,2,24.4,FALSE,FALSE,0.12,TRUE,-4.55956372009181,0.0928919303909728
0,1,0,1,0,0,0,0,0,1,chr21,38269432,38282473,13042,-,527,1195,GT-AG,527,1195,1,24.4,FALSE,FALSE,0.105952380952381,TRUE,-4.11986839638398,0.0023226218539625
7,5,13,6,14,25,19,12,17,10,chr21,38269432,38302550,33119,-,527,1192,GT-AG,527,1192,25,25.85,TRUE,TRUE,0.194241217425802,TRUE,1.73117660458038,0.00086344843182687
0,0,0,0,0,0,0,0,0,1,chr21,38269432,38308748,39317,-,527,1196,GT-AG,527,1196,1,34.5,FALSE,FALSE,0.0409090909090909,FALSE,-5.18413472761379,0.00318227018162619
0,0,1,0,0,1,0,2,0,0,chr21,38272941,38302550,29610,-,528,1192,GT-AG,528,1192,2,23.75,FALSE,FALSE,0.118058608058608,TRUE,-4.03707460619617,0.0007406529077884
8,6,10,11,8,11,9,11,10,10,chr21,38302734,38308748,6015,-,529,1196,GT-AG,529,1196,11,11,FALSE,FALSE,0.0818181818181819,TRUE,4.29866885616975,0.00311544114479137
4,5,10,3,11,15,15,13,12,10,chr21,38309693,38311131,1439,-,530,1197,GT-AG,530,1197,15,15.55,FALSE,FALSE,0.0755681818181818,TRUE,3.99289131357396,0.000917533077245017
0,0,0,0,0,0,1,0,0,1,chr21,38309693,38334335,24643,-,530,1198,GT-AG,530,1198,1,26.1,FALSE,FALSE,0.0781144781144781,TRUE,-4.65058739786197,0.000741211535120351
0,0,0,0,0,0,1,0,0,0,chr21,38311261,38334335,23075,-,531,1198,GT-AG,531,1198,1,12.55,FALSE,FALSE,0.075,TRUE,-4.01587816195361,0.00265692187900094
0,0,0,0,0,0,1,0,0,0,chr21,38311295,38313586,2292,-,532,1199,GT-AG,532,1199,1,16.65,FALSE,FALSE,0.06,TRUE,-4.01508407549512,0.00187215799451778
0,0,3,1,0,1,3,1,1,1,chr21,38311295,38318308,7014,-,532,1200,GT-AG,532,1200,3,16.65,FALSE,FALSE,0.808095238095238,TRUE,-2.03722821752473,0.0468810227055137
2,0,0,1,0,2,2,0,0,0,chr21,38311295,38319632,8338,-,532,1201,GT-AG,532,1201,2,16.65,FALSE,FALSE,0.117835497835498,TRUE,-3.0488973156616,0.00984888149268235
2,0,3,0,0,0,0,0,0,0,chr21,38311295,38320465,9171,-,532,1202,GT-AG,532,1202,3,16.65,FALSE,FALSE,0.146969696969697,TRUE,-3.57588584427313,0.0894200510992276
7,6,12,5,5,7,9,6,5,0,chr21,38311295,38334335,23041,-,532,1198,GT-AG,532,1198,12,18,FALSE,FALSE,0.574568078979844,TRUE,0.425928892879467,0.118930385786085
0,0,0,0,0,1,0,0,0,0,chr21,38318455,38319632,1178,-,533,1201,GT-AG,533,1201,1,4.55,FALSE,FALSE,0.208333333333333,TRUE,-1.79249368488282,0.0163454198062788
3,0,0,1,3,1,1,2,0,0,chr21,38318455,38334335,15881,-,533,1198,GT-AG,533,1198,3,12.55,FALSE,FALSE,0.260332167832168,TRUE,-2.43280743053199,0.00163678166338281
3,0,0,0,0,2,0,2,0,0,chr21,38320588,38334335,13748,-,534,1198,GT-AG,534,1198,3,12.55,FALSE,FALSE,0.167692307692308,TRUE,-3.24184856259894,0.0856162515689864
0,0,0,0,0,0,0,0,1,0,chr21,38334471,38334551,81,-,535,1203,GT-AG,535,1203,1,6.65,FALSE,FALSE,0.888888888888889,TRUE,-2.26450974129255,0.985990886758015
0,0,0,0,0,0,0,1,0,0,chr21,38334471,38334935,465,-,535,1204,GT-AG,535,1204,1,6.65,FALSE,FALSE,0.888888888888889,TRUE,-2.26450974129255,0.985948083755019
0,0,2,0,3,6,2,0,0,0,chr21,38334471,38338743,4273,-,535,1205,GT-AG,535,1205,6,6.65,FALSE,FALSE,0.664814814814815,TRUE,-0.748913773305682,0.279600086559541
0,0,0,0,2,0,0,0,0,0,chr21,38334471,38352940,18470,-,535,1206,GT-AG,535,1206,2,6.65,FALSE,FALSE,0.355555555555556,TRUE,-2.38985270925596,0.105442348822818
2,1,0,1,0,2,1,0,0,0,chr21,38334471,38362457,27987,-,535,1207,GT-AG,535,1207,2,6.65,FALSE,FALSE,0.601851851851852,TRUE,-0.564480422409926,0.0559473059512081
0,0,0,0,0,0,1,1,0,0,chr21,38409206,38439561,30356,-,536,1208,GT-AG,536,1208,1,120.45,FALSE,FALSE,0.0123543123543124,FALSE,-6.27399049925824,0.000239883576426692
0,0,0,0,0,0,0,1,0,0,chr21,38414368,38439561,25194,-,537,1208,GT-AG,537,1208,1,120.45,FALSE,FALSE,0.0136363636363636,FALSE,-6.51506870416572,0.00170679465785899
77,104,121,90,55,88,72,62,68,91,chr21,38438013,38439561,1549,-,538,1208,GT-AG,538,1208,121,140.75,TRUE,TRUE,0.0647835083804975,TRUE,1.59654658291106,0.000131513167733339
0,3,2,1,1,0,3,0,2,2,chr21,38438013,38441851,3839,-,538,1209,GT-AG,538,1209,3,240.15,FALSE,FALSE,0.00904432451863077,FALSE,-5.42265738411576,0.000132381763472824
0,0,0,0,0,0,3,1,0,0,chr21,38438013,38444733,6721,-,538,1210,GT-AG,538,1210,3,221.35,FALSE,FALSE,0.0145023575888875,FALSE,-6.87242665841007,0.00699217752778141
0,0,0,1,0,0,0,0,0,0,chr21,38438036,38439561,1526,-,539,1208,GT-AG,539,1208,1,120.45,FALSE,FALSE,0.00957446808510638,FALSE,-6.5155247376992,0.000441380411999138
0,0,0,0,0,0,0,0,0,1,chr21,38439637,38441851,2215,-,540,1209,GT-AG,540,1209,1,110.05,FALSE,FALSE,0.0103448275862069,FALSE,-6.57381640987338,0.000620329129697325
0,0,0,1,1,0,1,0,1,0,chr21,38439681,38441847,2167,-,541,1211,GT-AG,541,1211,1,98.75,FALSE,FALSE,0.00927556793753977,FALSE,-5.77906728530148,0.000106113411245084
84,98,95,87,68,76,89,75,82,78,chr21,38439681,38441851,2171,-,541,1209,GT-AG,541,1209,98,112.15,TRUE,TRUE,0.0834951800407644,TRUE,2.18771559297854,0.0016424598159378
2,1,1,1,2,0,0,0,0,1,chr21,38439681,38444733,5053,-,541,1210,GT-AG,541,1210,2,187.2,FALSE,FALSE,0.00890239709205227,FALSE,-5.83521217272148,5.13722627467403e-05
0,0,0,0,0,0,1,0,0,0,chr21,38439715,38441851,2137,-,542,1209,GT-AG,542,1209,1,110.05,FALSE,FALSE,0.00891089108910891,FALSE,-6.57397711314533,0.000428105666791914
0,0,1,0,0,0,0,0,0,0,chr21,38441925,38443528,1604,-,543,1212,GT-AG,543,1212,1,92.3,FALSE,FALSE,0.0101123595505618,FALSE,-6.39576451106945,0.000417437134573818
1,0,0,0,0,0,0,0,0,0,chr21,38441925,38443801,1877,-,543,1213,GT-AG,543,1213,1,92.3,FALSE,FALSE,0.0118421052631579,FALSE,-6.39557042061316,0.000601681061347228
13,5,13,8,13,9,11,9,14,0,chr21,38441925,38444444,2520,-,543,1214,GT-AG,543,1214,14,92.75,FALSE,FALSE,0.120552929777123,TRUE,-2.34575573948214,0.0412556501794616
56,58,75,86,65,71,74,52,60,58,chr21,38441925,38444733,2809,-,543,1210,GT-AG,543,1210,86,107.55,TRUE,TRUE,0.123271547085558,TRUE,0.903926063764776,0.0125714136988705
0,0,1,0,0,0,1,0,0,0,chr21,38444118,38444444,327,-,544,1214,GT-AG,544,1214,1,14,FALSE,FALSE,0.0661375661375661,TRUE,-3.69403463264521,0.00114950747870729
0,0,0,0,0,1,0,0,0,0,chr21,38444118,38444733,616,-,544,1210,GT-AG,544,1210,1,95,FALSE,FALSE,0.0113924050632911,FALSE,-6.45616427077929,0.000571916444637366
18,14,16,8,9,7,16,10,18,18,chr21,38444611,38444733,123,-,545,1210,GT-AG,545,1210,18,94.55,FALSE,FALSE,0.0822187012439699,TRUE,-1.66223666090635,0.00721031010610884
0,0,1,0,0,0,0,0,0,0,chr21,38444838,38444992,155,-,546,1215,GT-AG,546,1215,1,70.1,FALSE,FALSE,0.0130434782608696,FALSE,-6.06900354237975,0.000512138931952546
4,2,1,2,0,0,0,4,2,2,chr21,38444838,38445147,310,-,546,1216,GT-AG,546,1216,4,70.1,FALSE,FALSE,0.0695635523810156,TRUE,-4.0758883123584,0.0120534966840506
2,0,0,1,0,1,0,2,1,0,chr21,38444838,38445163,326,-,546,1217,GT-AG,546,1217,2,70.1,FALSE,FALSE,0.0372630193351692,FALSE,-4.96773485012678,0.00152259502913643
0,0,0,0,0,1,0,0,0,0,chr21,38444838,38445272,435,-,546,1218,GT-AG,546,1218,1,70.1,FALSE,FALSE,0.0160714285714286,FALSE,-6.06866268450458,0.000782954624385226
2,2,0,0,0,2,4,1,3,2,chr21,38444838,38445290,453,-,546,1219,GT-AG,546,1219,4,70.1,FALSE,FALSE,0.0310447587070157,FALSE,-4.1095499203667,0.00659267410498841
22,33,55,29,25,38,33,32,49,37,chr21,38444838,38445299,462,-,546,1220,GT-AG,546,1220,55,74.55,TRUE,TRUE,0.168659764105438,TRUE,0.397459634846953,0.0115250547906872
1,0,0,0,0,0,2,4,3,1,chr21,38444838,38445360,523,-,546,1221,GT-AG,546,1221,4,70.1,FALSE,FALSE,0.0564697592234855,TRUE,-4.79201297442508,0.0129114224342042
0,0,2,0,0,0,0,2,0,1,chr21,38444838,38445396,559,-,546,1222,GT-AG,546,1222,2,70.1,FALSE,FALSE,0.0293395754952712,FALSE,-5.45304434009386,0.00365686700081435
0,0,0,0,0,0,0,1,0,0,chr21,38444838,38445536,699,-,546,1223,GT-AG,546,1223,1,70.1,FALSE,FALSE,0.0169811320754717,FALSE,-6.0685600961927,0.00105152219550559
0,0,0,0,0,0,0,0,0,1,chr21,38597547,38599954,2408,-,547,1224,GT-AG,547,1224,1,119.75,FALSE,FALSE,0.00947368421052632,FALSE,-6.50466756572036,0.000535297523607603
0,1,1,1,0,0,0,0,0,0,chr21,38597928,38598422,495,-,548,1225,GT-AG,548,1225,1,120.75,FALSE,FALSE,0.0130530626641063,FALSE,-6.04347471661088,0.000179466161888838
82,51,67,75,117,119,102,97,62,94,chr21,38597928,38599954,2027,-,548,1224,GT-AG,548,1224,119,122.4,TRUE,TRUE,0.130068435758526,TRUE,3.31971127196869,0.000160542310689644
0,2,0,0,0,1,0,0,1,0,chr21,38598487,38599954,1468,-,549,1224,GT-AG,549,1224,2,119.75,FALSE,FALSE,0.029735883424408,FALSE,-5.95543287318002,0.000147766077747365
0,0,0,0,0,0,0,1,0,0,chr21,38600099,38600523,425,-,550,1226,GT-AG,550,1226,1,68.65,FALSE,FALSE,0.0134328358208955,FALSE,-5.81278216587703,0.000496801080680748
47,29,34,44,34,70,26,66,37,50,chr21,38600108,38600523,416,-,551,1226,GT-AG,551,1226,70,74.4,TRUE,TRUE,0.109263229073966,TRUE,2.36285162025336,0.000394896869013273
5,3,3,1,0,6,4,0,0,0,chr21,38600108,38600542,435,-,551,1227,GT-AG,551,1227,6,73.95,FALSE,FALSE,0.0845924445924446,TRUE,-3.96639145621243,0.0254413876208358
0,0,0,0,0,0,0,0,0,1,chr21,38600108,38604677,4570,-,551,1228,GT-AG,551,1228,1,159.15,FALSE,FALSE,0.00676691729323308,FALSE,-6.8517279539591,0.000397282034228596
1,0,0,0,0,0,0,0,0,0,chr21,38600335,38600523,189,-,552,1226,GT-AG,552,1226,1,68.65,FALSE,FALSE,0.0183673469387755,FALSE,-5.81222600982015,0.000781472917081705
0,1,2,0,0,0,0,0,0,0,chr21,38600675,38603793,3119,-,553,1229,GT-AG,553,1229,2,88.55,FALSE,FALSE,0.0186622191011236,FALSE,-6.06731630922619,0.00404360472439934
69,58,84,53,78,84,75,80,58,79,chr21,38600675,38604677,4003,-,553,1228,GT-AG,553,1228,84,91.1,TRUE,FALSE,0.0425507218977679,FALSE,2.65407952433519,6.68381912176043e-05
1,2,2,1,1,1,0,3,1,2,chr21,38603120,38603793,674,-,554,1229,GT-AG,554,1229,3,4.1,FALSE,FALSE,0.496296296296296,TRUE,1.87251484043638,0.157117385349004
0,0,1,0,0,0,0,0,0,0,chr21,38603120,38604677,1558,-,554,1228,GT-AG,554,1228,1,89.65,FALSE,FALSE,0.00989010989010989,FALSE,-6.38389485474832,0.000400208786234793
0,0,0,0,0,0,0,1,0,0,chr21,38603892,38604188,297,-,555,1230,GT-AG,555,1230,1,3,FALSE,FALSE,0.291666666666667,TRUE,-2.07973322677373,0.00948121161479987
3,0,2,1,0,1,1,2,2,3,chr21,38603892,38604677,786,-,555,1228,GT-AG,555,1228,3,88.1,FALSE,FALSE,0.0211765259412441,FALSE,-4.267697568977,0.000137643883797338
0,0,0,0,0,1,0,0,0,0,chr21,38604277,38604677,401,-,556,1228,GT-AG,556,1228,1,88.1,FALSE,FALSE,0.0103448275862069,FALSE,-6.36526768037856,0.000423384616247667
77,53,89,60,93,129,111,96,57,92,chr21,38604753,38605662,910,-,557,1231,GT-AG,557,1231,129,134.55,TRUE,TRUE,0.0692019077843949,TRUE,1.92965534109329,0.00044392558932334
8,4,5,7,4,8,6,7,3,4,chr21,38604753,38610760,6008,-,557,1232,GT-AG,557,1232,8,225.85,FALSE,FALSE,0.0231579370220767,FALSE,-3.37076468534991,4.3044239387475e-05
0,0,0,0,1,1,0,0,1,0,chr21,38604753,38612796,8044,-,557,1233,GT-AG,557,1233,1,232.95,FALSE,FALSE,0.00636412101825936,FALSE,-6.66525212592328,5.73335839494699e-05
1,0,3,3,4,3,2,3,1,2,chr21,38604753,38639538,34786,-,557,1234,GT-AG,557,1234,4,225,FALSE,FALSE,0.0130716433915853,FALSE,-4.50153723120321,5.8505525053441e-05
69,55,68,46,95,92,87,70,57,61,chr21,38605744,38610760,5017,-,558,1232,GT-AG,558,1232,95,107.4,TRUE,TRUE,0.0834348041320258,TRUE,1.73236080093815,0.00381877783774346
0,0,0,1,0,0,0,1,0,0,chr21,38605744,38639538,33795,-,558,1234,GT-AG,558,1234,1,201.3,FALSE,FALSE,0.0080799693408278,FALSE,-6.74758412472125,0.000138424606303853
0,1,0,0,0,0,0,0,0,0,chr21,38610250,38610760,511,-,559,1232,GT-AG,559,1232,1,101.2,FALSE,FALSE,0.015,FALSE,-6.39123385373961,0.00170469409598882
0,0,0,1,0,0,0,0,1,0,chr21,38610380,38610760,381,-,560,1232,GT-AG,560,1232,1,101.2,FALSE,FALSE,0.0144585253456221,FALSE,-6.14970019625952,0.000315900968596212
77,38,62,55,80,101,94,64,57,65,chr21,38610911,38612796,1886,-,561,1233,GT-AG,561,1233,101,101.6,TRUE,FALSE,0.0494546580790691,FALSE,3.12066387643365,0.00327974657340029
1,0,0,0,0,0,0,1,0,0,chr21,38610911,38612832,1922,-,561,1235,GT-AG,561,1235,1,99.5,FALSE,FALSE,0.0120304748405386,FALSE,-6.05213302196788,0.000197887752410064
0,0,0,0,1,2,0,1,1,1,chr21,38610911,38639538,28628,-,561,1234,GT-AG,561,1234,2,193.6,FALSE,FALSE,0.00670661856804381,FALSE,-5.92129692243726,8.12753081476034e-05
0,0,0,0,1,0,0,1,1,0,chr21,38612937,38639538,26602,-,562,1234,GT-AG,562,1234,1,105,FALSE,FALSE,0.0126777560339204,FALSE,-5.73223604756149,0.000123716481406777
0,0,0,0,1,0,0,0,0,0,chr21,38612941,38630482,17542,-,563,1236,GT-AG,563,1236,1,88.1,FALSE,FALSE,0.0103448275862069,FALSE,-5.97230660101169,0.000449623334400927
0,0,0,0,0,0,0,1,0,0,chr21,38612941,38634012,21072,-,563,1237,GT-AG,563,1237,1,88.55,FALSE,FALSE,0.0140625,FALSE,-5.97745605462499,0.000632448066987106
43,21,46,32,78,67,81,59,39,38,chr21,38612941,38639538,26598,-,563,1234,GT-AG,563,1234,81,113.55,TRUE,TRUE,0.14306920220036,TRUE,0.88662043038033,0.00451673552660987
0,1,0,0,1,0,0,0,0,0,chr21,38633852,38634012,161,-,564,1237,GT-AG,564,1237,1,1,FALSE,FALSE,0.666666666666667,TRUE,0.239789527279837,0.500000000001474
9,4,6,14,13,7,13,4,13,11,chr21,38634239,38639538,5300,-,565,1234,GT-AG,565,1234,14,105,FALSE,FALSE,0.112023879824805,TRUE,-1.83460482597814,0.0131320671971831
0,0,0,0,0,1,0,0,0,0,chr21,39693721,39697704,3984,-,566,1238,GT-AG,566,1238,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.499999984731113
0,9,5,11,11,0,14,3,15,8,chr21,40715086,40717071,1986,-,567,1239,GT-AG,567,1239,15,14.55,FALSE,FALSE,0,FALSE,3.56562216282165,0.985494815872364
0,0,1,0,0,0,0,0,0,0,chr21,42515343,42517003,1661,-,568,1240,GT-AG,568,1240,1,0.549999999999999,FALSE,FALSE,0,FALSE,0.239789527279837,0.500000040097874
0,0,0,0,1,0,0,0,0,0,chr21,44513360,44513583,224,-,569,1241,GT-AG,569,1241,1,457.5,FALSE,FALSE,0.00371900826446281,FALSE,-7.64299139467922,0.000556162563152426
259,185,203,512,234,222,364,260,263,164,chr21,44513360,44514580,1221,-,569,1242,GT-AG,569,1242,512,471.95,TRUE,TRUE,0.0903102621673123,TRUE,2.27357332694666,0.00655812496065121
0,0,0,0,0,0,2,0,2,1,chr21,44514004,44514580,577,-,570,1242,GT-AG,570,1242,2,459.85,FALSE,FALSE,0.00534919577405952,FALSE,-7.0427183518688,0.00197983389242253
286,195,233,640,310,300,498,289,284,197,chr21,44514674,44514764,91,-,571,1243,GT-AG,571,1243,640,643.7,TRUE,TRUE,0.0970338064300309,TRUE,1.81504195115708,0.00627363504284709
579,435,598,1338,767,753,1224,540,793,469,chr21,44514899,44515547,649,-,572,1244,GT-AG,572,1244,1338,1393.15,TRUE,TRUE,0.0768136044786418,TRUE,2.48850137938694,0.00325863556014888
0,0,0,0,0,0,0,1,0,0,chr21,44514899,44515557,659,-,572,1245,GT-AG,572,1245,1,1380.1,FALSE,FALSE,0.0015929203539823,FALSE,-8.67441797859049,0.000230268446064095
1,0,0,1,0,0,0,0,0,0,chr21,44514899,44524424,9526,-,572,1246,GT-AG,572,1246,1,2260.6,FALSE,FALSE,0.000781732029438452,FALSE,-9.03602520666929,1.1855061499874e-05
0,0,0,0,0,0,0,0,1,0,chr21,44514935,44515547,613,-,573,1244,GT-AG,573,1244,1,1299.75,FALSE,FALSE,0.00111524163568773,FALSE,-8.6415191506624,6.92807381080658e-05
1,1,0,2,0,0,0,1,3,0,chr21,44515644,44515803,160,-,574,1247,GT-AG,574,1247,3,1057.75,FALSE,FALSE,0.00242472454830321,FALSE,-7.52417415789069,0.000397642224681019
577,591,644,1056,638,980,1000,395,827,585,chr21,44515647,44515803,157,-,575,1247,GT-AG,575,1247,1056,1173.35,TRUE,TRUE,0.0606726839802519,TRUE,1.83812111926477,0.00376400361607068
442,484,503,863,559,684,860,393,719,443,chr21,44515854,44520562,4709,-,576,1248,GT-AG,576,1248,863,1208.4,TRUE,FALSE,0.0450728276635565,FALSE,0.824336927421932,2.7463687879766e-05
160,153,219,305,174,281,308,126,243,212,chr21,44515854,44521475,5622,-,576,1249,GT-AG,576,1249,308,1228.75,TRUE,TRUE,0.0526801512339583,TRUE,-1.10791793325748,0.00249591578867463
0,0,0,0,0,0,0,0,0,1,chr21,44515875,44520562,4688,-,577,1248,GT-AG,577,1248,1,871.65,FALSE,FALSE,0.002,FALSE,-8.43050534783222,0.000269738841953176
10,25,12,23,21,13,24,14,28,18,chr21,44520630,44521475,846,-,578,1249,GT-AG,578,1249,28,1026.75,TRUE,FALSE,0.0181389925758362,FALSE,-3.62793252295385,0.00123376695626136
314,314,373,592,399,558,675,272,520,351,chr21,44520630,44524424,3795,-,578,1246,GT-AG,578,1246,675,965.3,TRUE,FALSE,0.047069905833108,FALSE,0.539333723117969,0.000636094012877001
0,0,0,0,0,0,0,0,0,1,chr21,44520651,44521475,825,-,579,1249,GT-AG,579,1249,1,337.75,FALSE,FALSE,0.00376569037656904,FALSE,-7.53533210363627,0.000273192361454061
0,0,0,1,0,0,0,0,0,0,chr21,44520651,44524424,3774,-,579,1246,GT-AG,579,1246,1,889.95,FALSE,FALSE,0.00107015457788347,FALSE,-8.47260192449801,5.26944941888376e-05
0,0,1,0,0,0,0,0,0,0,chr21,44521543,44521932,390,-,580,1250,GT-AG,580,1250,1,281.25,FALSE,FALSE,0.00428571428571429,FALSE,-7.356935751105,0.000246867080107212
0,0,0,1,0,0,0,0,0,0,chr21,44521543,44522171,629,-,580,1251,GT-AG,580,1251,1,281.25,FALSE,FALSE,0.0032967032967033,FALSE,-7.35704601297759,0.000143382829455599
165,113,197,246,167,275,249,126,193,168,chr21,44521543,44524424,2882,-,580,1246,GT-AG,580,1246,275,908.15,TRUE,FALSE,0.0470298720840419,FALSE,-0.875691628139941,0.00159024678470465
0,2,0,3,0,3,4,0,5,0,chr21,44524513,44525611,1099,-,581,1252,GT-AG,581,1252,5,688.6,FALSE,FALSE,0.00575573106989777,FALSE,-6.62418820729352,0.00224334816320718
